model_dir,task,acc
01-ai_Yi-1.5-9B-32K,leaderboard_gpqa_extended,0.326007326007326
01-ai_Yi-1.5-9B-32K,leaderboard_gpqa_main,0.38169642857142855
01-ai_Yi-1.5-9B-32K,leaderboard_math_algebra_hard,0.20195439739413681
01-ai_Yi-1.5-9B-32K,leaderboard_math_counting_and_prob_hard,0.08130081300813008
01-ai_Yi-1.5-9B-32K,leaderboard_math_geometry_hard,0.015151515151515152
01-ai_Yi-1.5-9B-32K,leaderboard_math_intermediate_algebra_hard,0.02142857142857143
01-ai_Yi-1.5-9B-32K,leaderboard_math_num_theory_hard,0.05194805194805195
01-ai_Yi-1.5-9B-32K,leaderboard_math_prealgebra_hard,0.19170984455958548
01-ai_Yi-1.5-9B-32K,leaderboard_math_precalculus_hard,0.014814814814814815
01-ai_Yi-1.5-9B-32K,leaderboard_musr_murder_mysteries,0.552
01-ai_Yi-1.5-9B-32K,leaderboard_musr_object_placements,0.33984375
01-ai_Yi-1.5-9B-32K,leaderboard_musr_team_allocation,0.364
01-ai_Yi-1.5-9B-Chat,leaderboard_arc_challenge,0.5819112627986348
01-ai_Yi-1.5-9B-Chat,leaderboard_bbh_boolean_expressions,0.844
01-ai_Yi-1.5-9B-Chat,leaderboard_bbh_causal_judgement,0.6417112299465241
01-ai_Yi-1.5-9B-Chat,leaderboard_bbh_date_understanding,0.592
01-ai_Yi-1.5-9B-Chat,leaderboard_bbh_disambiguation_qa,0.664
01-ai_Yi-1.5-9B-Chat,leaderboard_bbh_formal_fallacies,0.624
01-ai_Yi-1.5-9B-Chat,leaderboard_bbh_geometric_shapes,0.528
01-ai_Yi-1.5-9B-Chat,leaderboard_bbh_hyperbaton,0.728
01-ai_Yi-1.5-9B-Chat,leaderboard_bbh_logical_deduction_five_objects,0.46
01-ai_Yi-1.5-9B-Chat,leaderboard_bbh_logical_deduction_seven_objects,0.448
01-ai_Yi-1.5-9B-Chat,leaderboard_bbh_logical_deduction_three_objects,0.684
01-ai_Yi-1.5-9B-Chat,leaderboard_bbh_movie_recommendation,0.684
01-ai_Yi-1.5-9B-Chat,leaderboard_bbh_navigate,0.728
01-ai_Yi-1.5-9B-Chat,leaderboard_bbh_object_counting,0.416
01-ai_Yi-1.5-9B-Chat,leaderboard_bbh_penguins_in_a_table,0.6027397260273972
01-ai_Yi-1.5-9B-Chat,leaderboard_bbh_reasoning_about_colored_objects,0.648
01-ai_Yi-1.5-9B-Chat,leaderboard_bbh_ruin_names,0.664
01-ai_Yi-1.5-9B-Chat,leaderboard_bbh_salient_translation_error_detection,0.488
01-ai_Yi-1.5-9B-Chat,leaderboard_bbh_snarks,0.6573033707865169
01-ai_Yi-1.5-9B-Chat,leaderboard_bbh_sports_understanding,0.696
01-ai_Yi-1.5-9B-Chat,leaderboard_bbh_temporal_sequences,0.384
01-ai_Yi-1.5-9B-Chat,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.22
01-ai_Yi-1.5-9B-Chat,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.156
01-ai_Yi-1.5-9B-Chat,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.292
01-ai_Yi-1.5-9B-Chat,leaderboard_bbh_web_of_lies,0.492
01-ai_Yi-1.5-9B-Chat,leaderboard_gpqa_diamond,0.3333333333333333
01-ai_Yi-1.5-9B-Chat,leaderboard_gpqa_extended,0.32967032967032966
01-ai_Yi-1.5-9B-Chat,leaderboard_gpqa_main,0.34151785714285715
01-ai_Yi-1.5-9B-Chat,leaderboard_math_algebra_hard,0.23127035830618892
01-ai_Yi-1.5-9B-Chat,leaderboard_math_counting_and_prob_hard,0.10569105691056911
01-ai_Yi-1.5-9B-Chat,leaderboard_math_geometry_hard,0.015151515151515152
01-ai_Yi-1.5-9B-Chat,leaderboard_math_intermediate_algebra_hard,0.02142857142857143
01-ai_Yi-1.5-9B-Chat,leaderboard_math_num_theory_hard,0.11688311688311688
01-ai_Yi-1.5-9B-Chat,leaderboard_math_prealgebra_hard,0.22279792746113988
01-ai_Yi-1.5-9B-Chat,leaderboard_math_precalculus_hard,0.007407407407407408
01-ai_Yi-1.5-9B-Chat,leaderboard_musr_murder_mysteries,0.568
01-ai_Yi-1.5-9B-Chat,leaderboard_musr_object_placements,0.26171875
01-ai_Yi-1.5-9B-Chat,leaderboard_musr_team_allocation,0.448
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_arc_challenge,0.5708191126279863
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_bbh_boolean_expressions,0.868
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_bbh_causal_judgement,0.5614973262032086
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_bbh_date_understanding,0.52
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_bbh_disambiguation_qa,0.64
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_bbh_formal_fallacies,0.52
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_bbh_geometric_shapes,0.472
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_bbh_hyperbaton,0.664
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_bbh_logical_deduction_five_objects,0.444
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_bbh_logical_deduction_seven_objects,0.364
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_bbh_logical_deduction_three_objects,0.628
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_bbh_movie_recommendation,0.664
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_bbh_navigate,0.468
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_bbh_object_counting,0.3
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_bbh_penguins_in_a_table,0.6095890410958904
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_bbh_reasoning_about_colored_objects,0.592
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_bbh_ruin_names,0.664
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_bbh_salient_translation_error_detection,0.504
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_bbh_snarks,0.5730337078651685
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_bbh_sports_understanding,0.744
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_bbh_temporal_sequences,0.588
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.132
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.116
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.244
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_bbh_web_of_lies,0.488
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_gpqa_diamond,0.3282828282828283
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_gpqa_extended,0.3021978021978022
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_gpqa_main,0.3080357142857143
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_math_algebra_hard,0.2182410423452769
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_math_counting_and_prob_hard,0.08130081300813008
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_math_geometry_hard,0.06060606060606061
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_math_intermediate_algebra_hard,0.02142857142857143
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_math_num_theory_hard,0.11688311688311688
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_math_prealgebra_hard,0.25906735751295334
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_math_precalculus_hard,0.05925925925925926
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_musr_murder_mysteries,0.544
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_musr_object_placements,0.26171875
01-ai_Yi-1.5-9B-Chat-16K,leaderboard_musr_team_allocation,0.424
01-ai_Yi-34B,leaderboard_arc_challenge,0.6109215017064846
01-ai_Yi-34B,leaderboard_bbh_boolean_expressions,0.84
01-ai_Yi-34B,leaderboard_bbh_causal_judgement,0.5614973262032086
01-ai_Yi-34B,leaderboard_bbh_date_understanding,0.684
01-ai_Yi-34B,leaderboard_bbh_disambiguation_qa,0.636
01-ai_Yi-34B,leaderboard_bbh_formal_fallacies,0.564
01-ai_Yi-34B,leaderboard_bbh_geometric_shapes,0.496
01-ai_Yi-34B,leaderboard_bbh_hyperbaton,0.732
01-ai_Yi-34B,leaderboard_bbh_logical_deduction_five_objects,0.392
01-ai_Yi-34B,leaderboard_bbh_logical_deduction_seven_objects,0.304
01-ai_Yi-34B,leaderboard_bbh_logical_deduction_three_objects,0.544
01-ai_Yi-34B,leaderboard_bbh_movie_recommendation,0.896
01-ai_Yi-34B,leaderboard_bbh_navigate,0.42
01-ai_Yi-34B,leaderboard_bbh_object_counting,0.388
01-ai_Yi-34B,leaderboard_bbh_penguins_in_a_table,0.4452054794520548
01-ai_Yi-34B,leaderboard_bbh_reasoning_about_colored_objects,0.54
01-ai_Yi-34B,leaderboard_bbh_ruin_names,0.84
01-ai_Yi-34B,leaderboard_bbh_salient_translation_error_detection,0.544
01-ai_Yi-34B,leaderboard_bbh_snarks,0.7303370786516854
01-ai_Yi-34B,leaderboard_bbh_sports_understanding,0.856
01-ai_Yi-34B,leaderboard_bbh_temporal_sequences,0.516
01-ai_Yi-34B,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.188
01-ai_Yi-34B,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.172
01-ai_Yi-34B,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.32
01-ai_Yi-34B,leaderboard_bbh_web_of_lies,0.488
01-ai_Yi-34B,leaderboard_gpqa_diamond,0.35858585858585856
01-ai_Yi-34B,leaderboard_gpqa_extended,0.36446886446886445
01-ai_Yi-34B,leaderboard_gpqa_main,0.37276785714285715
01-ai_Yi-34B,leaderboard_math_algebra_hard,0.0749185667752443
01-ai_Yi-34B,leaderboard_math_counting_and_prob_hard,0.04065040650406504
01-ai_Yi-34B,leaderboard_math_geometry_hard,0.007575757575757576
01-ai_Yi-34B,leaderboard_math_intermediate_algebra_hard,0.010714285714285714
01-ai_Yi-34B,leaderboard_math_num_theory_hard,0.032467532467532464
01-ai_Yi-34B,leaderboard_math_prealgebra_hard,0.09844559585492228
01-ai_Yi-34B,leaderboard_math_precalculus_hard,0.022222222222222223
01-ai_Yi-34B,leaderboard_musr_murder_mysteries,0.548
01-ai_Yi-34B,leaderboard_musr_object_placements,0.3515625
01-ai_Yi-34B,leaderboard_musr_team_allocation,0.336
01-ai_Yi-34B-200K,leaderboard_arc_challenge,0.6279863481228669
01-ai_Yi-34B-200K,leaderboard_bbh_boolean_expressions,0.852
01-ai_Yi-34B-200K,leaderboard_bbh_causal_judgement,0.6363636363636364
01-ai_Yi-34B-200K,leaderboard_bbh_date_understanding,0.596
01-ai_Yi-34B-200K,leaderboard_bbh_disambiguation_qa,0.716
01-ai_Yi-34B-200K,leaderboard_bbh_formal_fallacies,0.54
01-ai_Yi-34B-200K,leaderboard_bbh_geometric_shapes,0.444
01-ai_Yi-34B-200K,leaderboard_bbh_hyperbaton,0.732
01-ai_Yi-34B-200K,leaderboard_bbh_logical_deduction_five_objects,0.52
01-ai_Yi-34B-200K,leaderboard_bbh_logical_deduction_seven_objects,0.468
01-ai_Yi-34B-200K,leaderboard_bbh_logical_deduction_three_objects,0.664
01-ai_Yi-34B-200K,leaderboard_bbh_movie_recommendation,0.812
01-ai_Yi-34B-200K,leaderboard_bbh_navigate,0.508
01-ai_Yi-34B-200K,leaderboard_bbh_object_counting,0.392
01-ai_Yi-34B-200K,leaderboard_bbh_penguins_in_a_table,0.5342465753424658
01-ai_Yi-34B-200K,leaderboard_bbh_reasoning_about_colored_objects,0.544
01-ai_Yi-34B-200K,leaderboard_bbh_ruin_names,0.724
01-ai_Yi-34B-200K,leaderboard_bbh_salient_translation_error_detection,0.452
01-ai_Yi-34B-200K,leaderboard_bbh_snarks,0.797752808988764
01-ai_Yi-34B-200K,leaderboard_bbh_sports_understanding,0.84
01-ai_Yi-34B-200K,leaderboard_bbh_temporal_sequences,0.144
01-ai_Yi-34B-200K,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.18
01-ai_Yi-34B-200K,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.144
01-ai_Yi-34B-200K,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.328
01-ai_Yi-34B-200K,leaderboard_bbh_web_of_lies,0.492
01-ai_Yi-34B-200K,leaderboard_gpqa_diamond,0.32323232323232326
01-ai_Yi-34B-200K,leaderboard_gpqa_extended,0.3626373626373626
01-ai_Yi-34B-200K,leaderboard_gpqa_main,0.3638392857142857
01-ai_Yi-34B-200K,leaderboard_math_algebra_hard,0.05537459283387622
01-ai_Yi-34B-200K,leaderboard_math_counting_and_prob_hard,0.032520325203252036
01-ai_Yi-34B-200K,leaderboard_math_geometry_hard,0.015151515151515152
01-ai_Yi-34B-200K,leaderboard_math_intermediate_algebra_hard,0.014285714285714285
01-ai_Yi-34B-200K,leaderboard_math_num_theory_hard,0.01948051948051948
01-ai_Yi-34B-200K,leaderboard_math_prealgebra_hard,0.12435233160621761
01-ai_Yi-34B-200K,leaderboard_math_precalculus_hard,0.037037037037037035
01-ai_Yi-34B-200K,leaderboard_musr_murder_mysteries,0.588
01-ai_Yi-34B-200K,leaderboard_musr_object_placements,0.28515625
01-ai_Yi-34B-200K,leaderboard_musr_team_allocation,0.272
01-ai_Yi-34B-Chat,leaderboard_arc_challenge,0.590443686006826
01-ai_Yi-34B-Chat,leaderboard_bbh_boolean_expressions,0.796
01-ai_Yi-34B-Chat,leaderboard_bbh_causal_judgement,0.6631016042780749
01-ai_Yi-34B-Chat,leaderboard_bbh_date_understanding,0.608
01-ai_Yi-34B-Chat,leaderboard_bbh_disambiguation_qa,0.72
01-ai_Yi-34B-Chat,leaderboard_bbh_formal_fallacies,0.6
01-ai_Yi-34B-Chat,leaderboard_bbh_geometric_shapes,0.404
01-ai_Yi-34B-Chat,leaderboard_bbh_hyperbaton,0.744
01-ai_Yi-34B-Chat,leaderboard_bbh_logical_deduction_five_objects,0.448
01-ai_Yi-34B-Chat,leaderboard_bbh_logical_deduction_seven_objects,0.376
01-ai_Yi-34B-Chat,leaderboard_bbh_logical_deduction_three_objects,0.612
01-ai_Yi-34B-Chat,leaderboard_bbh_movie_recommendation,0.812
01-ai_Yi-34B-Chat,leaderboard_bbh_navigate,0.588
01-ai_Yi-34B-Chat,leaderboard_bbh_object_counting,0.344
01-ai_Yi-34B-Chat,leaderboard_bbh_penguins_in_a_table,0.4931506849315068
01-ai_Yi-34B-Chat,leaderboard_bbh_reasoning_about_colored_objects,0.608
01-ai_Yi-34B-Chat,leaderboard_bbh_ruin_names,0.816
01-ai_Yi-34B-Chat,leaderboard_bbh_salient_translation_error_detection,0.52
01-ai_Yi-34B-Chat,leaderboard_bbh_snarks,0.8258426966292135
01-ai_Yi-34B-Chat,leaderboard_bbh_sports_understanding,0.856
01-ai_Yi-34B-Chat,leaderboard_bbh_temporal_sequences,0.336
01-ai_Yi-34B-Chat,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.148
01-ai_Yi-34B-Chat,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.176
01-ai_Yi-34B-Chat,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.36
01-ai_Yi-34B-Chat,leaderboard_bbh_web_of_lies,0.492
01-ai_Yi-34B-Chat,leaderboard_gpqa_diamond,0.3282828282828283
01-ai_Yi-34B-Chat,leaderboard_gpqa_extended,0.3443223443223443
01-ai_Yi-34B-Chat,leaderboard_gpqa_main,0.33482142857142855
01-ai_Yi-34B-Chat,leaderboard_math_algebra_hard,0.10097719869706841
01-ai_Yi-34B-Chat,leaderboard_math_counting_and_prob_hard,0.056910569105691054
01-ai_Yi-34B-Chat,leaderboard_math_geometry_hard,0.022727272727272728
01-ai_Yi-34B-Chat,leaderboard_math_intermediate_algebra_hard,0.010714285714285714
01-ai_Yi-34B-Chat,leaderboard_math_num_theory_hard,0.025974025974025976
01-ai_Yi-34B-Chat,leaderboard_math_prealgebra_hard,0.17098445595854922
01-ai_Yi-34B-Chat,leaderboard_math_precalculus_hard,0.014814814814814815
01-ai_Yi-34B-Chat,leaderboard_musr_murder_mysteries,0.556
01-ai_Yi-34B-Chat,leaderboard_musr_object_placements,0.26953125
01-ai_Yi-34B-Chat,leaderboard_musr_team_allocation,0.368
01-ai_Yi-6B,leaderboard_arc_challenge,0.5162116040955631
01-ai_Yi-6B,leaderboard_bbh_boolean_expressions,0.656
01-ai_Yi-6B,leaderboard_bbh_causal_judgement,0.5721925133689839
01-ai_Yi-6B,leaderboard_bbh_date_understanding,0.412
01-ai_Yi-6B,leaderboard_bbh_disambiguation_qa,0.608
01-ai_Yi-6B,leaderboard_bbh_formal_fallacies,0.54
01-ai_Yi-6B,leaderboard_bbh_geometric_shapes,0.376
01-ai_Yi-6B,leaderboard_bbh_hyperbaton,0.504
01-ai_Yi-6B,leaderboard_bbh_logical_deduction_five_objects,0.24
01-ai_Yi-6B,leaderboard_bbh_logical_deduction_seven_objects,0.176
01-ai_Yi-6B,leaderboard_bbh_logical_deduction_three_objects,0.4
01-ai_Yi-6B,leaderboard_bbh_movie_recommendation,0.796
01-ai_Yi-6B,leaderboard_bbh_navigate,0.464
01-ai_Yi-6B,leaderboard_bbh_object_counting,0.316
01-ai_Yi-6B,leaderboard_bbh_penguins_in_a_table,0.4246575342465753
01-ai_Yi-6B,leaderboard_bbh_reasoning_about_colored_objects,0.308
01-ai_Yi-6B,leaderboard_bbh_ruin_names,0.44
01-ai_Yi-6B,leaderboard_bbh_salient_translation_error_detection,0.272
01-ai_Yi-6B,leaderboard_bbh_snarks,0.6573033707865169
01-ai_Yi-6B,leaderboard_bbh_sports_understanding,0.74
01-ai_Yi-6B,leaderboard_bbh_temporal_sequences,0.256
01-ai_Yi-6B,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.16
01-ai_Yi-6B,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.176
01-ai_Yi-6B,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.352
01-ai_Yi-6B,leaderboard_bbh_web_of_lies,0.496
01-ai_Yi-6B,leaderboard_gpqa_diamond,0.2676767676767677
01-ai_Yi-6B,leaderboard_gpqa_extended,0.2673992673992674
01-ai_Yi-6B,leaderboard_gpqa_main,0.27232142857142855
01-ai_Yi-6B,leaderboard_math_algebra_hard,0.02280130293159609
01-ai_Yi-6B,leaderboard_math_counting_and_prob_hard,0.024390243902439025
01-ai_Yi-6B,leaderboard_math_geometry_hard,0.030303030303030304
01-ai_Yi-6B,leaderboard_math_intermediate_algebra_hard,0.007142857142857143
01-ai_Yi-6B,leaderboard_math_num_theory_hard,0.012987012987012988
01-ai_Yi-6B,leaderboard_math_prealgebra_hard,0.0051813471502590676
01-ai_Yi-6B,leaderboard_math_precalculus_hard,0.007407407407407408
01-ai_Yi-6B,leaderboard_musr_murder_mysteries,0.524
01-ai_Yi-6B,leaderboard_musr_object_placements,0.2890625
01-ai_Yi-6B,leaderboard_musr_team_allocation,0.368
01-ai_Yi-6B-200K,leaderboard_arc_challenge,0.5127986348122867
01-ai_Yi-6B-200K,leaderboard_bbh_boolean_expressions,0.688
01-ai_Yi-6B-200K,leaderboard_bbh_causal_judgement,0.5614973262032086
01-ai_Yi-6B-200K,leaderboard_bbh_date_understanding,0.432
01-ai_Yi-6B-200K,leaderboard_bbh_disambiguation_qa,0.632
01-ai_Yi-6B-200K,leaderboard_bbh_formal_fallacies,0.524
01-ai_Yi-6B-200K,leaderboard_bbh_geometric_shapes,0.28
01-ai_Yi-6B-200K,leaderboard_bbh_hyperbaton,0.544
01-ai_Yi-6B-200K,leaderboard_bbh_logical_deduction_five_objects,0.284
01-ai_Yi-6B-200K,leaderboard_bbh_logical_deduction_seven_objects,0.296
01-ai_Yi-6B-200K,leaderboard_bbh_logical_deduction_three_objects,0.416
01-ai_Yi-6B-200K,leaderboard_bbh_movie_recommendation,0.728
01-ai_Yi-6B-200K,leaderboard_bbh_navigate,0.576
01-ai_Yi-6B-200K,leaderboard_bbh_object_counting,0.296
01-ai_Yi-6B-200K,leaderboard_bbh_penguins_in_a_table,0.4315068493150685
01-ai_Yi-6B-200K,leaderboard_bbh_reasoning_about_colored_objects,0.288
01-ai_Yi-6B-200K,leaderboard_bbh_ruin_names,0.396
01-ai_Yi-6B-200K,leaderboard_bbh_salient_translation_error_detection,0.28
01-ai_Yi-6B-200K,leaderboard_bbh_snarks,0.6573033707865169
01-ai_Yi-6B-200K,leaderboard_bbh_sports_understanding,0.732
01-ai_Yi-6B-200K,leaderboard_bbh_temporal_sequences,0.144
01-ai_Yi-6B-200K,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.144
01-ai_Yi-6B-200K,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.152
01-ai_Yi-6B-200K,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.332
01-ai_Yi-6B-200K,leaderboard_bbh_web_of_lies,0.48
01-ai_Yi-6B-200K,leaderboard_gpqa_diamond,0.23232323232323232
01-ai_Yi-6B-200K,leaderboard_gpqa_extended,0.3076923076923077
01-ai_Yi-6B-200K,leaderboard_gpqa_main,0.27232142857142855
01-ai_Yi-6B-200K,leaderboard_math_algebra_hard,0.006514657980456026
01-ai_Yi-6B-200K,leaderboard_math_counting_and_prob_hard,0.016260162601626018
01-ai_Yi-6B-200K,leaderboard_math_geometry_hard,0.015151515151515152
01-ai_Yi-6B-200K,leaderboard_math_intermediate_algebra_hard,0.010714285714285714
01-ai_Yi-6B-200K,leaderboard_math_num_theory_hard,0.006493506493506494
01-ai_Yi-6B-200K,leaderboard_math_prealgebra_hard,0.031088082901554404
01-ai_Yi-6B-200K,leaderboard_math_precalculus_hard,0.0
01-ai_Yi-6B-200K,leaderboard_musr_murder_mysteries,0.544
01-ai_Yi-6B-200K,leaderboard_musr_object_placements,0.32421875
01-ai_Yi-6B-200K,leaderboard_musr_team_allocation,0.508
01-ai_Yi-6B-Chat,leaderboard_arc_challenge,0.4974402730375427
01-ai_Yi-6B-Chat,leaderboard_bbh_boolean_expressions,0.54
01-ai_Yi-6B-Chat,leaderboard_bbh_causal_judgement,0.6310160427807486
01-ai_Yi-6B-Chat,leaderboard_bbh_date_understanding,0.432
01-ai_Yi-6B-Chat,leaderboard_bbh_disambiguation_qa,0.444
01-ai_Yi-6B-Chat,leaderboard_bbh_formal_fallacies,0.528
01-ai_Yi-6B-Chat,leaderboard_bbh_geometric_shapes,0.276
01-ai_Yi-6B-Chat,leaderboard_bbh_hyperbaton,0.5
01-ai_Yi-6B-Chat,leaderboard_bbh_logical_deduction_five_objects,0.272
01-ai_Yi-6B-Chat,leaderboard_bbh_logical_deduction_seven_objects,0.28
01-ai_Yi-6B-Chat,leaderboard_bbh_logical_deduction_three_objects,0.412
01-ai_Yi-6B-Chat,leaderboard_bbh_movie_recommendation,0.648
01-ai_Yi-6B-Chat,leaderboard_bbh_navigate,0.444
01-ai_Yi-6B-Chat,leaderboard_bbh_object_counting,0.336
01-ai_Yi-6B-Chat,leaderboard_bbh_penguins_in_a_table,0.410958904109589
01-ai_Yi-6B-Chat,leaderboard_bbh_reasoning_about_colored_objects,0.372
01-ai_Yi-6B-Chat,leaderboard_bbh_ruin_names,0.436
01-ai_Yi-6B-Chat,leaderboard_bbh_salient_translation_error_detection,0.344
01-ai_Yi-6B-Chat,leaderboard_bbh_snarks,0.5842696629213483
01-ai_Yi-6B-Chat,leaderboard_bbh_sports_understanding,0.712
01-ai_Yi-6B-Chat,leaderboard_bbh_temporal_sequences,0.24
01-ai_Yi-6B-Chat,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.116
01-ai_Yi-6B-Chat,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.124
01-ai_Yi-6B-Chat,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.348
01-ai_Yi-6B-Chat,leaderboard_bbh_web_of_lies,0.488
01-ai_Yi-6B-Chat,leaderboard_gpqa_diamond,0.29797979797979796
01-ai_Yi-6B-Chat,leaderboard_gpqa_extended,0.30952380952380953
01-ai_Yi-6B-Chat,leaderboard_gpqa_main,0.27455357142857145
01-ai_Yi-6B-Chat,leaderboard_math_algebra_hard,0.013029315960912053
01-ai_Yi-6B-Chat,leaderboard_math_counting_and_prob_hard,0.0
01-ai_Yi-6B-Chat,leaderboard_math_geometry_hard,0.0
01-ai_Yi-6B-Chat,leaderboard_math_intermediate_algebra_hard,0.0
01-ai_Yi-6B-Chat,leaderboard_math_num_theory_hard,0.006493506493506494
01-ai_Yi-6B-Chat,leaderboard_math_prealgebra_hard,0.015544041450777202
01-ai_Yi-6B-Chat,leaderboard_math_precalculus_hard,0.007407407407407408
01-ai_Yi-6B-Chat,leaderboard_musr_murder_mysteries,0.512
01-ai_Yi-6B-Chat,leaderboard_musr_object_placements,0.234375
01-ai_Yi-6B-Chat,leaderboard_musr_team_allocation,0.36
01-ai_Yi-9B,leaderboard_arc_challenge,0.5622866894197952
01-ai_Yi-9B,leaderboard_bbh_boolean_expressions,0.804
01-ai_Yi-9B,leaderboard_bbh_causal_judgement,0.5935828877005348
01-ai_Yi-9B,leaderboard_bbh_date_understanding,0.552
01-ai_Yi-9B,leaderboard_bbh_disambiguation_qa,0.592
01-ai_Yi-9B,leaderboard_bbh_formal_fallacies,0.492
01-ai_Yi-9B,leaderboard_bbh_geometric_shapes,0.368
01-ai_Yi-9B,leaderboard_bbh_hyperbaton,0.564
01-ai_Yi-9B,leaderboard_bbh_logical_deduction_five_objects,0.292
01-ai_Yi-9B,leaderboard_bbh_logical_deduction_seven_objects,0.32
01-ai_Yi-9B,leaderboard_bbh_logical_deduction_three_objects,0.432
01-ai_Yi-9B,leaderboard_bbh_movie_recommendation,0.864
01-ai_Yi-9B,leaderboard_bbh_navigate,0.508
01-ai_Yi-9B,leaderboard_bbh_object_counting,0.368
01-ai_Yi-9B,leaderboard_bbh_penguins_in_a_table,0.4452054794520548
01-ai_Yi-9B,leaderboard_bbh_reasoning_about_colored_objects,0.46
01-ai_Yi-9B,leaderboard_bbh_ruin_names,0.708
01-ai_Yi-9B,leaderboard_bbh_salient_translation_error_detection,0.476
01-ai_Yi-9B,leaderboard_bbh_snarks,0.5842696629213483
01-ai_Yi-9B,leaderboard_bbh_sports_understanding,0.796
01-ai_Yi-9B,leaderboard_bbh_temporal_sequences,0.528
01-ai_Yi-9B,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.176
01-ai_Yi-9B,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.108
01-ai_Yi-9B,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.34
01-ai_Yi-9B,leaderboard_bbh_web_of_lies,0.484
01-ai_Yi-9B,leaderboard_gpqa_diamond,0.29292929292929293
01-ai_Yi-9B,leaderboard_gpqa_extended,0.32967032967032966
01-ai_Yi-9B,leaderboard_gpqa_main,0.31473214285714285
01-ai_Yi-9B,leaderboard_math_algebra_hard,0.07166123778501629
01-ai_Yi-9B,leaderboard_math_counting_and_prob_hard,0.0
01-ai_Yi-9B,leaderboard_math_geometry_hard,0.045454545454545456
01-ai_Yi-9B,leaderboard_math_intermediate_algebra_hard,0.017857142857142856
01-ai_Yi-9B,leaderboard_math_num_theory_hard,0.05194805194805195
01-ai_Yi-9B,leaderboard_math_prealgebra_hard,0.08290155440414508
01-ai_Yi-9B,leaderboard_math_precalculus_hard,0.007407407407407408
01-ai_Yi-9B,leaderboard_musr_murder_mysteries,0.548
01-ai_Yi-9B,leaderboard_musr_object_placements,0.32421875
